alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
567.5,1460.06,8293.24,9753.29,-0.15453,9870.91,-1519.29,-9352.81,-3155.94,-173.577,-4309.03
568,1460.06,8304.36,9764.42,-0.157136,9886.22,-1547.1,-9347.79,-3218.11,-176.996,-4314.81
568.5,1460.06,8315.4,9775.46,-0.159731,9901.5,-1574.86,-9342.3,-3280.43,-180.424,-4320.55
569,1460.06,8326.33,9786.39,-0.162315,9916.73,-1602.58,-9336.31,-3342.89,-183.859,-4326.23
569.5,1460.06,8337.14,9797.2,-0.164887,9931.9,-1630.23,-9329.81,-3405.49,-187.302,-4331.84
570,1460.06,8347.81,9807.87,-0.167448,9947,-1657.83,-9322.78,-3468.21,-190.752,-4337.39
570.5,1460.06,8358.34,9818.39,-0.169997,9961.99,-1685.36,-9315.2,-3531.05,-194.208,-4342.85
571,1460.06,8368.69,9828.75,-0.172534,9976.88,-1712.82,-9307.05,-3594,-197.67,-4348.24
571.5,1460.06,8378.87,9838.92,-0.175059,9991.63,-1740.2,-9298.32,-3657.06,-201.138,-4353.52
572,1460.06,8388.85,9848.9,-0.177571,10006.2,-1767.5,-9288.98,-3720.2,-204.611,-4358.71
572.5,1460.06,8398.61,9858.67,-0.180071,10020.7,-1794.71,-9279.01,-3783.42,-208.088,-4363.78
573,1460.06,8408.15,9868.21,-0.182559,10035,-1821.81,-9268.41,-3846.71,-211.569,-4368.74
573.5,1460.06,8417.45,9877.5,-0.185033,10049,-1848.81,-9257.14,-3910.06,-215.053,-4373.57
574,1460.06,8426.48,9886.54,-0.187494,10062.9,-1875.7,-9245.19,-3973.46,-218.54,-4378.26
574.5,1460.06,8435.25,9895.3,-0.189942,10076.5,-1902.47,-9232.55,-4036.89,-222.029,-4382.81
575,1460.06,8443.71,9903.77,-0.192377,10089.9,-1929.11,-9219.18,-4100.33,-225.518,-4387.22
575.5,1460.06,8451.88,9911.93,-0.194797,10103,-1955.62,-9205.09,-4163.79,-229.008,-4391.46
576,1460.06,8459.71,9919.77,-0.197204,10115.8,-1981.98,-9190.24,-4227.24,-232.498,-4395.53
576.5,1460.06,8467.21,9927.27,-0.199597,10128.3,-2008.19,-9174.62,-4290.67,-235.987,-4399.42
577,1460.06,8474.35,9934.41,-0.201975,10140.5,-2034.24,-9158.21,-4354.06,-239.473,-4403.13
577.5,1460.06,8481.12,9941.18,-0.20434,10152.4,-2060.13,-9140.99,-4417.39,-242.957,-4406.65
578,1460.06,8487.5,9947.55,-0.206689,10163.9,-2085.84,-9122.95,-4480.66,-246.437,-4409.97
578.5,1460.06,8493.47,9953.53,-0.209024,10175,-2111.36,-9104.06,-4543.85,-249.912,-4413.07
579,1460.06,8499.02,9959.08,-0.211343,10185.7,-2136.69,-9084.32,-4606.93,-253.381,-4415.95
579.5,1460.06,8504.13,9964.19,-0.213648,10196,-2161.82,-9063.7,-4669.89,-256.844,-4418.61
580,1460.06,8508.79,9968.84,-0.215937,10205.9,-2186.73,-9042.18,-4732.71,-260.299,-4421.03
580.5,1460.06,8512.97,9973.03,-0.21821,10215.3,-2211.43,-9019.76,-4795.38,-263.746,-4423.2
581,1460.06,8516.66,9976.72,-0.220468,10224.2,-2235.89,-8996.4,-4857.87,-267.183,-4425.12
581.5,1460.06,8519.85,9979.91,-0.22271,10232.6,-2260.11,-8972.1,-4920.16,-270.609,-4426.77
582,1460.06,8522.52,9982.57,-0.224936,10240.5,-2284.09,-8946.85,-4982.24,-274.023,-4428.16
582.5,1460.06,8524.64,9984.7,-0.227145,10247.9,-2307.8,-8920.62,-5044.07,-277.424,-4429.26
583,1460.06,8526.21,9986.26,-0.229338,10254.8,-2331.24,-8893.4,-5105.65,-280.811,-4430.08
583.5,1460.06,8527.2,9987.26,-0.231514,10261,-2354.41,-8865.17,-5166.95,-284.182,-4430.6
584,1460.06,8527.61,9987.66,-0.233674,10266.7,-2377.28,-8835.92,-5227.94,-287.537,-4430.81
584.5,1460.06,8527.41,9987.46,-0.235816,10271.7,-2399.85,-8805.64,-5288.61,-290.874,-4430.7
585,1460.06,8526.59,9986.64,-0.237941,10276.2,-2422.12,-8774.32,-5348.93,-294.191,-4430.27
585.5,1460.06,8525.12,9985.18,-0.240049,10279.9,-2444.06,-8741.93,-5408.87,-297.488,-4429.51
586,1460.06,8523,9983.06,-0.242139,10283,-2465.67,-8708.47,-5468.41,-300.763,-4428.41
586.5,1460.06,8520.21,9980.27,-0.244212,10285.5,-2486.93,-8673.92,-5527.54,-304.015,-4426.96
587,1460.06,8516.73,9976.79,-0.246266,10287.2,-2507.85,-8638.28,-5586.21,-307.242,-4425.15
587.5,1460.06,8512.54,9972.6,-0.248303,10288.1,-2528.4,-8601.52,-5644.41,-310.442,-4422.98
588,1460.06,8507.64,9967.69,-0.250321,10288.3,-2548.58,-8563.65,-5702.11,-313.616,-4420.43
588.5,1460.06,8501.99,9962.04,-0.252321,10287.8,-2568.37,-8524.64,-5759.28,-316.76,-4417.49
589,1460.06,8495.59,9955.64,-0.254302,10286.5,-2587.76,-8484.5,-5815.89,-319.874,-4414.17
589.5,1460.06,8488.42,9948.47,-0.256264,10284.3,-2606.75,-8443.21,-5871.93,-322.956,-4410.44
590,1460.06,8480.46,9940.52,-0.258208,10281.4,-2625.32,-8400.76,-5927.35,-326.004,-4406.31
590.5,1460.06,8471.7,9931.76,-0.260132,10277.5,-2643.47,-8357.14,-5982.14,-329.018,-4401.76
591,1460.06,8462.13,9922.18,-0.262037,10272.9,-2661.17,-8312.35,-6036.26,-331.994,-4396.78
591.5,1460.06,8451.72,9911.77,-0.263923,10267.3,-2678.42,-8266.38,-6089.68,-334.932,-4391.37
592,1460.06,8440.46,9900.51,-0.265789,10260.8,-2695.21,-8219.22,-6142.37,-337.831,-4385.52
592.5,1460.06,8428.34,9888.39,-0.267635,10253.4,-2711.53,-8170.87,-6194.31,-340.687,-4379.23
593,1460.06,8415.33,9875.39,-0.269461,10245.1,-2727.36,-8121.33,-6245.47,-343.501,-4372.47
593.5,1460.06,8401.44,9861.49,-0.271267,10235.8,-2742.7,-8070.58,-6295.81,-346.269,-4365.25
594,1460.06,8386.63,9846.69,-0.273053,10225.5,-2757.54,-8018.64,-6345.3,-348.991,-4357.56
594.5,1460.06,8370.91,9830.96,-0.274818,10214.3,-2771.86,-7965.48,-6393.91,-351.665,-4349.39
595,1460.06,8354.24,9814.29,-0.276563,10202,-2785.66,-7911.12,-6441.61,-354.289,-4340.73
595.5,1460.06,8336.62,9796.67,-0.278287,10188.7,-2798.91,-7855.55,-6488.37,-356.861,-4331.57
596,1460.06,8318.03,9778.09,-0.27999,10174.3,-2811.62,-7798.78,-6534.16,-359.379,-4321.91
596.5,1460.06,8298.46,9758.52,-0.281672,10158.9,-2823.78,-7740.79,-6578.94,-361.842,-4311.75
597,1460.06,8277.9,9737.96,-0.283333,10142.3,-2835.36,-7681.6,-6622.69,-364.248,-4301.06
597.5,1460.06,8256.33,9716.39,-0.284972,10124.7,-2846.37,-7621.21,-6665.36,-366.595,-4289.85
598,1460.06,8233.74,9693.79,-0.28659,10106,-2856.79,-7559.62,-6706.94,-368.882,-4278.11
598.5,1460.06,8210.11,9670.16,-0.288186,10086.1,-2866.61,-7496.83,-6747.37,-371.106,-4265.84
599,1460.06,8185.43,9645.49,-0.28976,10065.1,-2875.82,-7432.85,-6786.64,-373.265,-4253.02
599.5,1460.06,8159.69,9619.75,-0.291313,10042.9,-2884.41,-7367.69,-6824.71,-375.359,-4239.64
600,1460.06,8132.88,9592.94,-0.292843,10019.5,-2892.38,-7301.34,-6861.54,-377.385,-4225.71
600.5,1460.06,8104.99,9565.04,-0.294351,9994.92,-2899.71,-7233.83,-6897.1,-379.341,-4211.22
601,1460.06,8075.99,9536.05,-0.295836,9969.12,-2906.4,-7165.16,-6931.37,-381.225,-4196.15
601.5,1460.06,8045.89,9505.94,-0.297299,9942.09,-2912.43,-7095.33,-6964.3,-383.036,-4180.51
602,1460.06,8014.66,9474.72,-0.29874,9913.82,-2917.79,-7024.37,-6995.86,-384.772,-4164.29
602.5,1460.06,7982.3,9442.36,-0.300157,9884.28,-2922.49,-6952.27,-7026.02,-386.431,-4147.47
603,1460.06,7948.8,9408.85,-0.301552,9853.47,-2926.5,-6879.06,-7054.75,-388.011,-4130.07
603.5,1460.06,7914.14,9374.2,-0.302923,9821.38,-2929.83,-6804.75,-7082.01,-389.51,-4112.06
604,1460.06,7878.32,9338.37,-0.304271,9787.98,-2932.46,-6729.35,-7107.77,-390.927,-4093.45
604.5,1460.06,7841.32,9301.38,-0.305596,9753.27,-2934.38,-6652.88,-7132,-392.26,-4074.22
605,1460.06,7803.14,9263.19,-0.306898,9717.23,-2935.6,-6575.35,-7154.67,-393.507,-4054.38
605.5,1460.06,7763.76,9223.81,-0.308175,9679.84,-2936.09,-6496.78,-7175.73,-394.665,-4033.92
606,1460.06,7723.17,9183.23,-0.309429,9641.11,-2935.86,-6417.2,-7195.17,-395.735,-4012.83
606.5,1460.06,7681.38,9141.43,-0.31066,9601.01,-2934.9,-6336.62,-7212.95,-396.712,-3991.12
607,1460.06,7638.36,9098.41,-0.311866,9559.54,-2933.2,-6255.06,-7229.04,-397.597,-3968.76
607.5,1460.06,7594.1,9054.16,-0.313048,9516.68,-2930.75,-6172.54,-7243.4,-398.387,-3945.77
608,1460.06,7548.61,9008.67,-0.314206,9472.42,-2927.56,-6089.09,-7256.01,-399.08,-3922.13
608.5,1460.06,7501.87,8961.93,-0.315339,9426.75,-2923.6,-6004.73,-7266.83,-399.676,-3897.85
609,1460.06,7453.88,8913.93,-0.316449,9379.67,-2918.89,-5919.49,-7275.84,-400.171,-3872.91
609.5,1460.06,7404.62,8864.68,-0.317533,9331.16,-2913.41,-5833.39,-7283,-400.565,-3847.32
610,1460.06,7354.1,8814.15,-0.318593,9281.21,-2907.16,-5746.45,-7288.28,-400.856,-3821.07
610.5,1460.06,7302.29,8762.35,-0.319628,9229.82,-2900.14,-5658.72,-7291.67,-401.042,-3794.15
611,1460.06,7249.21,8709.26,-0.320639,9176.97,-2892.33,-5570.21,-7293.12,-401.122,-3766.57
611.5,1460.06,7194.83,8654.89,-0.321624,9122.67,-2883.75,-5480.96,-7292.61,-401.094,-3738.32
612,1460.06,7139.17,8599.22,-0.322585,9066.9,-2874.38,-5391,-7290.11,-400.956,-3709.39
612.5,1460.06,7082.2,8542.25,-0.32352,9009.65,-2864.22,-5300.36,-7285.6,-400.708,-3679.79
613,1460.06,7023.92,8483.98,-0.32443,8950.92,-2853.27,-5209.07,-7279.05,-400.348,-3649.52
613.5,1460.06,6964.34,8424.4,-0.325314,8890.71,-2841.53,-5117.17,-7270.44,-399.874,-3618.56
614,1460.06,6903.45,8363.5,-0.326173,8829.01,-2828.99,-5024.7,-7259.74,-399.285,-3586.92
614.5,1460.06,6841.23,8301.29,-0.327007,8765.8,-2815.66,-4931.68,-7246.92,-398.581,-3554.59
615,1460.06,6777.7,8237.75,-0.327815,8701.1,-2801.54,-4838.17,-7231.96,-397.758,-3521.58
615.5,1460.06,6712.83,8172.89,-0.328597,8634.89,-2786.62,-4744.18,-7214.85,-396.817,-3487.88
616,1460.06,6646.65,8106.7,-0.329354,8567.17,-2770.9,-4649.78,-7195.56,-395.756,-3453.49
616.5,1460.06,6579.13,8039.18,-0.330085,8497.94,-2754.38,-4554.99,-7174.06,-394.573,-3418.41
617,1460.06,6510.27,7970.33,-0.33079,8427.2,-2737.07,-4459.85,-7150.34,-393.269,-3382.63
617.5,1460.06,6440.09,7900.14,-0.331469,8354.94,-2718.96,-4364.42,-7124.39,-391.841,-3346.16
618,1460.06,6368.57,7828.62,-0.332121,8281.16,-2700.07,-4268.73,-7096.17,-390.289,-3309
618.5,1460.06,6295.71,7755.76,-0.332748,8205.87,-2680.38,-4172.82,-7065.68,-388.612,-3271.15
619,1460.06,6221.51,7681.56,-0.333348,8129.05,-2659.9,-4076.74,-7032.9,-386.809,-3232.59
619.5,1460.06,6145.97,7606.03,-0.333923,8050.71,-2638.63,-3980.54,-6997.81,-384.879,-3193.34
620,1460.06,6069.09,7529.15,-0.334471,7970.86,-2616.59,-3884.26,-6960.4,-382.822,-3153.4
620.5,1460.06,5990.88,7450.93,-0.334992,7889.49,-2593.76,-3787.95,-6920.66,-380.636,-3112.76
621,1460.06,5911.33,7371.38,-0.335487,7806.6,-2570.16,-3691.66,-6878.57,-378.321,-3071.43
621.5,1460.06,5830.44,7290.49,-0.335956,7722.2,-2545.79,-3595.43,-6834.12,-375.877,-3029.4
622,1460.06,5748.21,7208.27,-0.336398,7636.28,-2520.66,-3499.32,-6787.31,-373.302,-2986.68
622.5,1460.06,5664.65,7124.71,-0.336814,7548.86,-2494.76,-3403.38,-6738.13,-370.597,-2943.26
623,1460.06,5579.76,7039.82,-0.337203,7459.93,-2468.11,-3307.65,-6686.56,-367.761,-2899.15
623.5,1460.06,5493.55,6953.6,-0.337565,7369.51,-2440.71,-3212.19,-6632.61,-364.793,-2854.36
624,1460.06,5406,6866.05,-0.337901,7277.58,-2412.57,-3117.05,-6576.26,-361.694,-2808.87
624.5,1460.06,5317.13,6777.19,-0.33821,7184.17,-2383.7,-3022.29,-6517.52,-358.463,-2762.69
625,1460.06,5226.94,6687,-0.338492,7089.27,-2354.1,-2927.95,-6456.38,-355.101,-2715.83
625.5,1460.06,5135.44,6595.49,-0.338747,6992.89,-2323.78,-2834.09,-6392.84,-351.606,-2668.29
626,1460.06,5042.62,6502.68,-0.338976,6895.04,-2292.75,-2740.77,-6326.91,-347.98,-2620.06
626.5,1460.06,4948.5,6408.56,-0.339178,6795.72,-2261.01,-2648.03,-6258.57,-344.222,-2571.16
627,1460.06,4853.08,6313.14,-0.339352,6694.94,-2228.59,-2555.94,-6187.85,-340.332,-2521.58
627.5,1460.06,4756.36,6216.42,-0.3395,6592.72,-2195.48,-2464.55,-6114.73,-336.31,-2471.33
628,1460.06,4658.35,6118.41,-0.339622,6489.06,-2161.7,-2373.91,-6039.24,-332.158,-2420.4
628.5,1460.06,4559.06,6019.12,-0.339716,6383.96,-2127.26,-2284.09,-5961.37,-327.875,-2368.81
629,1460.06,4458.49,5918.55,-0.339783,6277.45,-2092.16,-2195.14,-5881.13,-323.462,-2316.56
629.5,1460.06,4356.65,5816.71,-0.339823,6169.52,-2056.43,-2107.11,-5798.54,-318.92,-2263.64
630,1460.06,4253.55,5713.6,-0.339837,6060.19,-2020.06,-2020.06,-5713.6,-314.248,-2210.07
630.5,1460.06,4149.19,5609.25,-0.339823,5949.47,-1983.08,-1934.06,-5626.34,-309.449,-2155.85
631,1460.06,4043.59,5503.64,-0.339783,5837.38,-1945.5,-1849.15,-5536.76,-304.522,-2100.98
631.5,1460.06,3936.74,5396.8,-0.339716,5723.92,-1907.32,-1765.39,-5444.88,-299.468,-2045.47
632,1460.06,3828.67,5288.72,-0.339622,5609.11,-1868.56,-1682.85,-5350.71,-294.289,-1989.31
632.5,1460.06,3719.37,5179.43,-0.3395,5492.96,-1829.24,-1601.58,-5254.29,-288.986,-1932.53
633,1460.06,3608.87,5068.92,-0.339352,5375.49,-1789.37,-1521.63,-5155.63,-283.559,-1875.11
633.5,1460.06,3497.16,4957.22,-0.339178,5256.7,-1748.96,-1443.07,-5054.74,-278.011,-1817.07
634,1460.06,3384.27,4844.32,-0.338976,5136.62,-1708.03,-1365.95,-4951.67,-272.342,-1758.41
634.5,1460.06,3270.19,4730.24,-0.338747,5015.25,-1666.6,-1290.33,-4846.42,-266.553,-1699.14
635,1460.06,3154.94,4615,-0.338492,4892.62,-1624.67,-1216.26,-4739.03,-260.647,-1639.26
635.5,1460.06,3038.54,4498.59,-0.33821,4768.74,-1582.26,-1143.81,-4629.54,-254.624,-1578.77
636,1460.06,2920.99,4381.04,-0.337901,4643.63,-1539.4,-1073.02,-4517.95,-248.487,-1517.7
636.5,1460.06,2802.3,4262.36,-0.337565,4517.3,-1496.09,-1003.96,-4404.32,-242.238,-1456.03
637,1460.06,2682.5,4142.55,-0.337203,4389.77,-1452.35,-936.673,-4288.67,-235.877,-1393.78
637.5,1460.06,2561.58,4021.64,-0.336814,4261.06,-1408.2,-871.225,-4171.04,-229.407,-1330.96
638,1460.06,2439.58,3899.63,-0.336398,4131.19,-1363.66,-807.665,-4051.46,-222.831,-1267.56
638.5,1460.06,2316.48,3776.54,-0.335956,4000.17,-1318.74,-746.049,-3929.98,-216.149,-1203.61
639,1460.06,2192.33,3652.38,-0.335487,3868.02,-1273.47,-686.43,-3806.63,-209.365,-1139.1
639.5,1460.06,2067.11,3527.17,-0.334992,3734.77,-1227.85,-628.861,-3681.45,-202.48,-1074.04
640,1460.06,1940.86,3400.92,-0.334471,3600.44,-1181.91,-573.394,-3554.49,-195.497,-1008.44
640.5,1460.06,1813.59,3273.64,-0.333923,3465.04,-1135.67,-520.08,-3425.78,-188.418,-942.309
641,1460.06,1685.3,3145.36,-0.333348,3328.59,-1089.14,-468.971,-3295.39,-181.246,-875.655
641.5,1460.06,1556.02,3016.08,-0.332748,3191.12,-1042.35,-420.116,-3163.34,-173.984,-808.484
642,1460.06,1425.77,2885.82,-0.332121,3052.64,-995.311,-373.565,-3029.7,-166.633,-740.806
642.5,1460.06,1294.55,2754.61,-0.331469,2913.18,-948.043,-329.365,-2894.51,-159.198,-672.628
643,1460.06,1162.39,2622.45,-0.33079,2772.77,-900.568,-287.564,-2757.82,-151.68,-603.959
643.5,1460.06,1029.3,2489.36,-0.330085,2631.42,-852.903,-248.208,-2619.68,-144.083,-534.809
644,1460.06,895.305,2355.36,-0.329354,2489.15,-805.07,-211.343,-2480.16,-136.409,-465.186
644.5,1460.06,760.415,2220.47,-0.328597,2345.99,-757.088,-177.012,-2339.3,-128.662,-395.099
645,1460.06,624.649,2084.7,-0.327815,2201.96,-708.978,-145.259,-2197.17,-120.844,-324.558
645.5,1460.06,488.028,1948.08,-0.327007,2057.09,-660.759,-116.125,-2053.81,-112.96,-253.571
646,1460.06,350.569,1810.62,-0.326173,1911.4,-612.452,-89.6514,-1909.3,-105.011,-182.15
646.5,1460.06,212.291,1672.35,-0.325314,1764.91,-564.078,-65.8776,-1763.69,-97.0027,-110.303
647,1460.06,73.2127,1533.27,-0.32443,1617.66,-515.658,-44.8416,-1617.04,-88.9369,-38.0401
647.5,1460.06,-66.6452,1393.41,-0.32352,1469.65,-467.211,-26.5802,-1469.41,-80.8176,34.6278
648,1460.06,-207.264,1252.79,-0.322585,1320.93,-418.758,-11.129,-1320.88,-72.6483,107.691
648.5,1460.06,-348.622,1111.43,-0.321624,1171.5,-370.322,1.47815,-1171.5,-64.4327,181.138
649,1460.06,-490.701,969.354,-0.320639,1021.41,-321.921,11.2085,-1021.35,-56.1742,254.96
649.5,1460.06,-633.479,826.576,-0.319628,870.674,-273.578,18.0311,-870.487,-47.8768,329.145
650,1460.06,-776.935,683.12,-0.318593,719.318,-225.313,21.9162,-718.984,-39.5441,403.683
650.5,1460.06,-921.048,539.007,-0.317533,567.371,-177.147,22.8358,-566.911,-31.1801,478.562
651,1460.06,-1065.8,394.258,-0.316449,414.857,-129.101,20.7635,-414.337,-22.7886,553.771
651.5,1460.06,-1211.16,248.896,-0.315339,261.805,-81.196,15.6744,-261.335,-14.3734,629.299
652,1460.06,-1357.11,102.942,-0.314206,108.241,-33.453,7.54547,-107.977,-5.93876,705.134
652.5,1460.06,-1503.64,-43.582,-0.313048,-45.8083,14.1071,-3.64483,45.6631,2.51147,781.265
653,1460.06,-1650.71,-190.652,-0.311866,-200.315,61.4636,-17.9162,199.512,10.9732,857.68
653.5,1460.06,-1798.3,-338.247,-0.31066,-355.252,108.596,-35.2867,353.495,19.4422,934.368
654,1460.06,-1946.4,-486.342,-0.309429,-510.591,155.483,-55.7725,507.536,27.9145,1011.32
654.5,1460.06,-2094.97,-634.914,-0.308175,-666.305,202.104,-79.388,661.559,36.3857,1088.51
655,1460.06,-2244,-783.941,-0.306898,-822.366,248.439,-106.146,815.487,44.8518,1165.94
655.5,1460.06,-2393.45,-933.398,-0.305596,-978.745,294.467,-136.057,969.242,53.3083,1243.6
656,1460.06,-2543.32,-1083.26,-0.304271,-1135.42,340.168,-169.129,1122.75,61.7512,1321.47
656.5,1460.06,-2693.56,-1233.51,-0.302923,-1292.35,385.522,-205.37,1275.93,70.1759,1399.53
657,1460.06,-2844.16,-1384.11,-0.301552,-1449.51,430.509,-244.786,1428.7,78.5783,1477.78
657.5,1460.06,-2995.1,-1535.04,-0.300157,-1606.89,475.109,-287.378,1580.98,86.9539,1556.2
658,1460.06,-3146.34,-1686.29,-0.29874,-1764.44,519.301,-333.147,1732.7,95.2985,1634.79
658.5,1460.06,-3297.87,-1837.81,-0.297299,-1922.13,563.068,-382.094,1883.77,103.608,1713.52
659,1460.06,-3449.65,-1989.6,-0.295836,-2079.95,606.389,-434.215,2034.12,111.877,1792.38
659.5,1460.06,-3601.67,-2141.61,-0.294351,-2237.86,649.245,-489.506,2183.67,120.102,1871.37
660,1460.06,-3753.89,-2293.83,-0.292843,-2395.83,691.616,-547.959,2332.33,128.278,1950.46
660.5,1460.06,-3906.29,-2446.24,-0.291313,-2553.83,733.486,-609.565,2480.02,136.401,2029.64
661,1460.06,-4058.85,-2598.79,-0.28976,-2711.84,774.834,-674.315,2626.67,144.467,2108.91
661.5,1460.06,-4211.53,-2751.48,-0.288186,-2869.83,815.643,-742.193,2772.19,152.471,2188.24
662,1460.06,-4364.32,-2904.27,-0.28659,-3027.76,855.895,-813.187,2916.51,160.408,2267.63
662.5,1460.06,-4517.18,-3057.13,-0.284972,-3185.61,895.571,-887.278,3059.55,168.275,2347.06
663,1460.06,-4670.1,-3210.04,-0.283333,-3343.34,934.655,-964.447,3201.22,176.067,2426.51
663.5,1460.06,-4823.03,-3362.98,-0.281672,-3500.94,973.129,-1044.67,3341.45,183.779,2505.97
664,1460.06,-4975.96,-3515.91,-0.27999,-3658.37,1010.98,-1127.93,3480.15,191.408,2585.43
664.5,1460.06,-5128.86,-3668.81,-0.278287,-3815.6,1048.18,-1214.2,3617.26,198.949,2664.87
665,1460.06,-5281.71,-3821.65,-0.276563,-3972.61,1084.72,-1303.45,3752.68,206.398,2744.29
665.5,1460.06,-5434.46,-3974.41,-0.274818,-4129.36,1120.59,-1395.66,3886.36,213.75,2823.66
666,1460.06,-5587.1,-4127.05,-0.273053,-4285.83,1155.77,-1490.78,4018.2,221.001,2902.97
666.5,1460.06,-5739.61,-4279.55,-0.271267,-4441.98,1190.24,-1588.79,4148.13,228.147,2982.2
667,1460.06,-5891.94,-4431.89,-0.269461,-4597.8,1223.99,-1689.65,4276.08,235.184,3061.36
667.5,1460.06,-6044.08,-4584.02,-0.267635,-4753.24,1257,-1793.33,4401.96,242.108,3140.4
668,1460.06,-6196,-4735.94,-0.265789,-4908.29,1289.26,-1899.78,4525.72,248.915,3219.34
668.5,1460.06,-6347.66,-4887.61,-0.263923,-5062.91,1320.76,-2008.97,4647.27,255.6,3298.14
669,1460.06,-6499.05,-5038.99,-0.262037,-5217.08,1351.48,-2120.85,4766.55,262.16,3376.8
669.5,1460.06,-6650.13,-5190.08,-0.260132,-5370.77,1381.41,-2235.37,4883.47,268.591,3455.3
670,1460.06,-6800.88,-5340.82,-0.258208,-5523.95,1410.53,-2352.49,4997.98,274.889,3533.62
670.5,1460.06,-6951.26,-5491.21,-0.256264,-5676.58,1438.84,-2472.15,5110,281.05,3611.76
671,1460.06,-7101.26,-5641.2,-0.254302,-5828.66,1466.31,-2594.32,5219.46,287.07,3689.7
671.5,1460.06,-7250.84,-5790.78,-0.252321,-5980.14,1492.95,-2718.93,5326.3,292.946,3767.42
672,1460.06,-7399.97,-5939.91,-0.250321,-6131,1518.74,-2845.93,5430.45,298.675,3844.9
672.5,1460.06,-7548.63,-6088.57,-0.248303,-6281.21,1543.67,-2975.27,5531.85,304.252,3922.14
673,1460.06,-7696.79,-6236.73,-0.246266,-6430.75,1567.72,-3106.88,5630.44,309.674,3999.12
673.5,1460.06,-7844.42,-6384.36,-0.244212,-6579.59,1590.89,-3240.71,5726.15,314.938,4075.83
674,1460.06,-7991.49,-6531.43,-0.242139,-6727.7,1613.17,-3376.7,5818.92,320.041,4152.25
674.5,1460.06,-8137.97,-6677.92,-0.240049,-6875.05,1634.54,-3514.78,5908.7,324.978,4228.36
675,1460.06,-8283.85,-6823.79,-0.237941,-7021.62,1655.01,-3654.88,5995.42,329.748,4304.15
675.5,1460.06,-8429.08,-6969.03,-0.235816,-7167.39,1674.56,-3796.94,6079.04,334.347,4379.61
676,1460.06,-8573.65,-7113.59,-0.233674,-7312.32,1693.19,-3940.9,6159.49,338.772,4454.73
676.5,1460.06,-8717.51,-7257.46,-0.231514,-7456.4,1710.88,-4086.68,6236.73,343.02,4529.48
677,1460.06,-8860.66,-7400.6,-0.229338,-7599.58,1727.63,-4234.22,6310.71,347.089,4603.85
677.5,1460.06,-9003.05,-7543,-0.227145,-7741.86,1743.44,-4383.43,6381.38,350.976,4677.84
678,1460.06,-9144.67,-7684.61,-0.224936,-7883.2,1758.3,-4534.25,6448.68,354.677,4751.42
678.5,1460.06,-9285.48,-7825.42,-0.22271,-8023.59,1772.2,-4686.6,6512.58,358.192,4824.58
679,1460.06,-9425.46,-7965.4,-0.220468,-8162.98,1785.13,-4840.41,6573.03,361.517,4897.31
679.5,1460.06,-9564.57,-8104.52,-0.21821,-8301.37,1797.1,-4995.6,6629.99,364.65,4969.6
680,1460.06,-9702.8,-8242.75,-0.215937,-8438.73,1808.1,-5152.08,6683.42,367.588,5041.42
680.5,1460.06,-9840.12,-8380.06,-0.213648,-8575.02,1818.13,-5309.79,6733.29,370.331,5112.76
681,1460.06,-9976.49,-8516.44,-0.211343,-8710.24,1827.18,-5468.63,6779.55,372.875,5183.62
681.5,1460.06,-10111.9,-8651.84,-0.209024,-8844.35,1835.25,-5628.53,6822.18,375.22,5253.98
682,1460.06,-10246.3,-8786.25,-0.206689,-8977.33,1842.33,-5789.41,6861.13,377.362,5323.81
682.5,1460.06,-10379.7,-8919.64,-0.20434,-9109.16,1848.43,-5951.17,6896.4,379.302,5393.12
683,1460.06,-10512,-9051.99,-0.201975,-9239.81,1853.55,-6113.74,6927.94,381.036,5461.89
683.5,1460.06,-10643.3,-9183.26,-0.199597,-9369.27,1857.69,-6277.03,6955.72,382.565,5530.09
684,1460.06,-10773.5,-9313.43,-0.197204,-9497.51,1860.83,-6440.95,6979.74,383.886,5597.73
684.5,1460.06,-10902.5,-9442.48,-0.194797,-9624.51,1862.99,-6605.42,6999.97,384.998,5664.78
685,1460.06,-11030.4,-9570.38,-0.192377,-9750.24,1864.17,-6770.35,7016.38,385.901,5731.23
685.5,1460.06,-11157.2,-9697.1,-0.189942,-9874.69,1864.36,-6935.65,7028.97,386.593,5797.07
686,1460.06,-11282.7,-9822.62,-0.187494,-9997.84,1863.57,-7101.22,7037.71,387.074,5862.29
686.5,1460.06,-11407,-9946.92,-0.185033,-10119.7,1861.8,-7266.99,7042.6,387.343,5926.88
687,1460.06,-11530,-10070,-0.182559,-10240.1,1859.06,-7432.87,7043.63,387.4,5990.81
687.5,1460.06,-11651.8,-10191.7,-0.180071,-10359.2,1855.34,-7598.75,7040.79,387.243,6054.08
688,1460.06,-11772.3,-10312.2,-0.177571,-10476.9,1850.65,-7764.55,7034.07,386.874,6116.67
688.5,1460.06,-11891.4,-10431.4,-0.175059,-10593.3,1844.99,-7930.19,7023.48,386.291,6178.58
689,1460.06,-12009.2,-10549.2,-0.172534,-10708.1,1838.37,-8095.56,7009,385.495,6239.79
